AuthorID,Author,Date,Content,Attachments,Reactions
"423583822110785547","keyland_","2022-04-10T20:28:57.9110000-04:00","Committed to CU Boulder!(undecided, but leaning towards chemical engineering or cs with a minor in hindi/urdu!) Sko buffs!🐂 <------ closest emoji I could find that resembles a buffalo","","⭐ (22),alphac (23),alphau (21),alphab (16),alphao (15),🇺 (15),alphal (14),alphad (14),⭕ (13),alphar (13),🇮🇳 (10),🥳 (10),🎉 (7),🎊 (7),🐂 (10),🧪 (7),💻 (7),🪨 (6)"
"411989408246398989","lilbillbiscuit","2022-04-12T00:53:21.6480000-04:00","Committed to Yale for CS :D (idk what else to add so but just going to add some text here to conform to the unofficial message length standard :teehee: )","","alphay (74),alphaa (54),alphal (53),alphae (51),‼️ (24),teehee (20),💻 (16),RDJScream (14),⭐ (19),blobhug (12),stonks (12),🥳 (16),🎉 (13),heartato (5)"
"429450210692038666","futurecatowner","2022-04-12T11:23:44.4310000-04:00","committed to harvard for linguistics and computer science (and possible minor in chinese) hehe,,, go pilgrims ? and roll crim lolz","","‼️ (33),alphah (48),alphaa (30),🇷 (28),alphav (28),🅰️ (28),alphar (29),alphad (28),🥳 (19),pikaoh (13),⭐ (13),✈️ (6),📝 (7),🎉 (8),📕 (8),🙏 (4)"
"364549013485256714","possuumm","2022-04-12T14:00:59.3790000-04:00","Committed to NYU Shanghai for Computer Science!! :ghosthug:","","alphan (38),alphay (35),alphau (31),alphas (24),alphah (22),🥳 (19),⭐ (17),🎉 (16),stonks (12),💻 (13),🇹🇼 (8),🇨🇳 (3)"
"378916678056280065","bonkedbygod","2022-04-12T17:16:36.3710000-04:00","Committed to Carnegie Mellon College of Engineering for Electrical and Computer Engineering!!! LETS GOOOOOOOOOOOOO 🥳","","alphac (54),alpham (50),alphau (44),🥳 (33),💻 (23),🔌 (19),⛈️ (18),⭐ (18),RDJScream (14),🎊 (12),🎉 (15),blobheart (11),upvote (11),🍈 (12),alphal (3)"
"843644765589602304","washedzah","2022-04-12T19:55:17.4700000-04:00","Committed to Berkeley for Engineering 🐻💛💙","","🎉 (32),🥳 (25),alphab (28),alphae (24),alphar (23),alphak (23),🇪 (22),alphal (24),📧 (20),alphay (21),⭐ (18),🎊 (13),🛠️ (13),🐻 (4),🇱 (2)"
"267313991540277248","_dit_","2022-04-13T12:46:27.0990000-04:00","committed to colby college for astrophysics! GO MULES","","🥳 (30),🎉 (18),⭐ (16),🌠 (11),🎊 (13),peepocelebrate (12),alphac (22),alphao (19),alphal (19),🅱️ (19),alphay (19),🐴 (7),🚀 (7),🧀 (6),💛 (1)"
"426149562504314881","b747ultimate","2022-04-13T22:26:08.0340000-04:00","Committed to Purdue (West Lafayette) for first-year engineering (intending on majoring in aerospace engineering and minoring in creative writing)! Boiler up!","","alphap (34),alphau (23),alphar (21),alphad (21),🇺 (20),alphae (20),⭐ (15),🥳 (13),🎉 (12)"
"424633246513627146","auremi","2022-04-13T22:51:59.3920000-04:00","Committed to Brown for English and Romance Languages! 🧸","","❤️ (30),🅱️ (30),alphar (25),⭕ (25),🇼 (23),alphan (23),🐻 (16),⭐ (14),📚 (7),🥳 (8),🟤 (7)"
"650111030030106645","mizadventures","2022-04-13T23:30:12.7760000-04:00","Committed to Colby College for Science, Technology and Society! (My dream major that I genuinely thought I would never be able to take!!! Ahhh!!!!) 💙🐐","","alphac (40),alphao (33),alphal (31),alphab (29),alphay (30),⭐ (19),🥳 (20),🎉 (17),💻 (9),👨‍👨‍👦 (8)"
"427996916257914900","meeppenguin7","2022-04-15T03:35:25.8460000-04:00","Committed to USC for Astronautical Engineering!","","alphau (40),alphas (35),alphac (32),⭐ (22),🥳 (21),🚀 (21),🎉 (14),🎊 (11),✌️ (7)"
"693797662960386069","thedonutrobot","2022-04-15T16:00:17.6840000-04:00","Commited to University of Richmond for Math, Computer Science (and maybe a minor in Philosophy?)!!! :duckcool::duckcool:🕸️","","🥳 (27),roohappy (16),⭐ (17),🇻 (14),🇦 (13),alphau (17),alphar (20),alphai (19),alphac (19),alphah (19),alpham (18),alphao (18),alphan (18),alphad (18),🎉 (12),🎊 (9),🕷️ (11),🖥️ (8)"
"803108872004567070","charlex_they.them","2022-04-16T00:56:04.8870000-04:00","Committed to UCSD for Aerospace Engineering at Marshall College!!:frogcool:","","alpham (29),alphaa (23),alphar (21),alphas (21),alphah (22),🇦 (21),alphal (21),🇱 (21),✈️ (13),🚀 (14),🖥️ (11),☁️ (10),alphau (18),alphac (16),🇸 (16),alphad (16),🥳 (15),⭐ (14),🎊 (13),🎉 (15)"
"428996965909659648","blitz7071","2022-04-16T21:41:07.8760000-04:00","Committed to Wake Forest University for finance or maybe economics with a double major or minor in math. I also will be playing club lacrosse for Wake. Go Deacons!","","🧡 (21),🥳 (24),alphaw (25),alphaa (23),alphak (22),alphae (23),⭐ (18),🎊 (11),🎉 (14),peepocelebrate (12),➕ (11),📊 (11),📈 (10),stonks (10),🥍 (10),🌲 (9)"
"456226577798135808","Deleted User","2022-04-17T00:55:53.1100000-04:00","Indiana University double majoring in Law & Public Policy, Cybersecurity & Global Policy, and minoring Marketing as I plan to go into the legal industry. I plan to further my education with an accelerated MPA program, and then attend law school. Go Hoosiers!","","alphai (25),alphan (22),alphad (20),🇮 (21),alphaa (19),🇳 (18),🅰️ (19),🌽 (12),⭐ (17),🎉 (14),🎊 (13),🥳 (11)"
"837841030925516890","hadiadub","2022-04-17T01:18:52.3800000-04:00","committed to UCLA for pre political science!!! LETS GO BRUINS!!!!!!!!!!!! 🐻🐻🐻","","😏 (22),alphau (32),🇨 (29),alphal (29),🅰️ (29),🐻 (21),peepocelebrate (17),🎉 (19),⭐ (20),🎊 (18),🥳 (19),PES4_BusinessMan (9)"
"817441736456011876","superfapcheems","2022-04-17T03:03:43.7070000-04:00","Firmed Oxford University for physics lessssgoooo!","","alphao (32),alphax (30),🎉 (29),alphaf (28),🇴 (28),alphar (29),alphad (29),bigbrain (18),stonks (13),⭐ (17),🎊 (9),🥳 (12),peepocelebrate (9),🍎 (7)"
"246468119856545794","cuora","2022-04-17T10:44:47.2590000-04:00","Committed to Cornell for Computer Science GO BIG RED!!!!!!!","","🌽 (21),⭐ (24),alphac (23),alphao (21),alphar (21),alphan (20),alphae (20),alphal (20),🇱 (19),🥳 (19),🎉 (11),🎊 (9),peepocelebrate (10),💻 (9)"
"632983888536535057","supremegoosling","2022-04-17T14:48:23.1780000-04:00","Committed to UW-Madison for Biology (Pre-Med). I will most likely double major in either Global Health or History (Ik its weird). I also plan to attend med school. Go Badgers!","","alphau (23),alphaw (21),alpham (18),alphaa (16),alphad (16),🥳 (17),roohappy (10),peepocelebrate (11),peepolove (9),blobhug (11),⭐ (15),🎉 (15),🎊 (12),🧑‍⚕️ (9),📜 (9)"
"393932719492694016","dreamm.i","2022-04-17T15:09:46.4630000-04:00","committed to northwestern for engineering!!!  😸😸💜💜","","🎉 (26),alphan (31),alphaw (24),alphae (18),alphas (18),alphat (18),⭐ (15),🥳 (14),🎊 (11),🪛 (9),💻 (9)"
"382325551060221953","trains_","2022-04-17T17:50:27.9550000-04:00","Committed to Tufts' School of Arts and Sciences for Economics and/or Political Science!!! GO JUMBOS 🐘 💙","","alphat (35),alphau (25),alphaf (24),🇹 (24),alphas (25),🥳 (18),⭐ (20),🎊 (14),🎉 (17),💰 (13),🐘 (18),💙 (15),stonks (14),🧑‍💼 (14),amongustwerk (12),smug (11)"
"884130468268752937","dkim6310","2022-04-17T21:10:54.6710000-04:00","Committed to UW-Seattle's Foster School of Business for Business Administration (concentrated in Finance/Marketing)! Go Huskies!","","alphau (23),alphad (21),🇺 (20),alphab (20),❗ (11),🐺 (12),🌧️ (10),☕ (10),🇼 (12),🅰️ (13),🇸 (12),alphah (13),🎉 (14),🎊 (13),⭐ (17),🥳 (14),🪙 (9),🧒 (7)"
"279252782664515585","tisi9704","2022-04-17T23:13:02.7980000-04:00","Committed to Princeton for International Relations!! 🐯 Roll Tigers! 🧡🖤","","🎉 (27),alphap (37),alphar (28),alphai (28),alphan (28),alphac (27),alphae (27),alphat (26),alphao (26),🇳 (25),⭐ (17),🥳 (17),🎊 (12),🐯 (17),🐅 (13),🧡 (13),🌎 (13)"
"337423084497666048","bexlex","2022-04-18T14:08:42.7670000-04:00","committed to olin college of engineering!!","","🥳 (30),⭐ (23),🎉 (20),🎊 (16),🛠️ (14),alphao (22),alphal (21),alphai (21),alphan (21),👩‍🔬 (11),peepocelebrate (12)"
"310209827282354177","hamperdude","2022-04-18T20:29:48.3310000-04:00","Committed to Pitt Honors for Mathematics and CS!","","🇵 (32),alphai (29),alphat (28),🇹 (24),alphah (16),alphar (16),alphas (16),💻 (14),➕ (13),⭐ (16),peepocelebrate (13),🎉 (14),🥳 (16),🎊 (14),📖 (5),💀 (2)"
"741036787883049032","a.rock.","2022-04-18T22:45:01.8690000-04:00","comMITted to MIT for computer science and engineering 😱","","🎉 (44),eyeshake (24),⭐ (28),alpham (55),alphai (43),alphat (42),🎊 (13),🥳 (15),stonks (11),💻 (15),🛠️ (13),🧰 (11),peepocelebrate (14)"
"627064766598479892","darkknight10.","2022-04-19T05:25:16.8080000-04:00","Committed to Villanova Honors for computer science and business( Also basketballll!!)","","alphav (30),alphai (24),alphal (23),🇱 (22),🅰️ (22),alphan (21),alphao (22),🇻 (22),alphaa (22),alphah (15),alphar (15),🇸 (15),🎉 (13),🥳 (17),⭐ (15),🎊 (13),🏀 (13),💻 (11),stonks (11)"
"705269115832762430","las.agna.","2022-04-19T08:37:12.0760000-04:00","Committed to UCLA- Microbiology, Immunology and Molecular Genetics!! Go Bruins! 💙 🐻","","alphau (35),alphac (32),alphal (30),alphaa (29),🥳 (23),👩🏽‍🔬 (16),🎊 (16),🎉 (17),⭐ (18),🐻 (18),🧪 (17),🧫 (14),💙 (4)"
"876538766779625523","candidcathartes","2022-04-19T12:14:14.3040000-04:00","committed to Purdue for chemistry! 💃","","alphap (26),alphau (22),alphar (20),alphad (20),alphae (16),🇺 (18),🇪 (15),🔬 (11),🧪 (14),🥳 (14),🎉 (14),🎊 (12),⭐ (15)"
"219557759291490305","onyx3778","2022-04-19T13:24:40.1180000-04:00","committed to tufts for cognitive and brain sciences!!","","alphat (35),alphau (27),alphaf (24),🇹 (25),alphas (25),bigbrain (12),🧠 (12),🐘 (12),🥳 (13),⭐ (11),🎊 (8),🎉 (10)"
"304889986874998784","jonsnow7439","2022-04-19T15:20:24.6070000-04:00","Committed to UPenn for 'Business Management' and 'Law and Society'. Indian student here on an almost full scholarship!!! Go Quakers!","","alphau (46),alphap (45),alphae (43),alphan (40),🇳 (36),⭐ (17),🎉 (17),🎊 (15),🥳 (19),stonks (15),SusgeBusiness (12),⚖️ (13),👔 (11),💼 (11)"
"411345565217980418","llyysander","2022-04-20T05:13:27.1900000-04:00","Committed to the University of Virginia School of Engineering :)","","alphau (38),alphav (40),alphaa (32),⚙️ (16),🔧 (15),🎉 (15),🥳 (19),🎊 (15),⭐ (16)"
"516805553859723275","kiley0254","2022-04-20T15:08:53.1560000-04:00","Committed (as a transfer) to USC for Theatre! Fight On! ✌🏻","","alphau (38),alphas (35),alphac (32),✌️ (17),💅 (13),🎭 (14),⭐ (14),🥳 (12),🎉 (10),🎊 (9)"
"364200349457711104","purrsftw","2022-04-20T18:57:47.2000000-04:00","Committed to Union College for Computer Science and Mathematics!","","🥳 (35),⭐ (22),🎉 (19),🎊 (18),💻 (15),alphau (20),alphan (19),alphai (19),alphao (19),🇳 (19),alphac (17),🇴 (16),alphal (15),🇱 (14),alphae (15),alphag (14),🇪 (14),stonks (12),alphat (3)"
"723727635808780398","1bleachers1","2022-04-20T19:56:35.3390000-04:00","committed to university of delaware as a business major :prisgroove:","","alphau (25),alphao (19),alphaf (18),alphad (19),alphae (15),alphal (15),alphaw (14),alphaa (14),alphar (14),🇪 (14),⭐ (11),🥳 (13),🎉 (10),💰 (8),🎊 (10),prisgroove (8),👔 (5)"
"824237887708594216","spicemax","2022-04-21T04:23:08.3580000-04:00","Committed to UC Berkeley for Electrical Engineering & Computer Sciences! 🐻","","🇺 (30),🇨 (28),alphab (28),💻 (15),🔌 (14),💡 (12),peepocelebrate (11),⭐ (14),alphac (11),alphaa (11),alphal (11),😎 (9),🥳 (16),🐻 (8),🧢 (1)"
"604960026712473600","kevinmalone.","2022-04-21T04:53:18.3440000-04:00","Committed to Olin college of engineering for Computer Engineering","","alphao (26),alphal (24),alphai (22),alphan (21),frogcool (12),⭐ (17),peepocelebrate (12),🎉 (14),peepolove (11),🥳 (15),💻 (8)"
"482604159334481920","attiksh","2022-04-21T16:25:16.1440000-04:00","Committed to Case Western for CS","","alphac (26),alphaa (21),alphas (21),alphae (18),alphaw (18),🇪 (17),🇸 (17),alphat (17),📧 (17),alphar (17),alphan (16),⭐ (12),🎉 (12),🥳 (15),💻 (10)"
"601094390991290399","selenatnguyen","2022-04-21T16:44:07.6280000-04:00","Committed to University of California Irvine for CS and Neuroscience","","🇺 (31),🇨 (29),🇮 (27),👍 (17),🥳 (19),⭐ (16),🎉 (16),stonks (12),💻 (16),💍 (10),🧠 (16),🎊 (11)"
"236804401539448842","atomzzz","2022-04-21T17:37:20.1380000-04:00","Committed to NCSU for business 🐺","","👔 (17),💼 (16),stonks (15),alphan (21),alphac (19),alphas (19),alphau (17),🐺 (12),💸 (10),⭐ (11),🥳 (11)"
"381218474137092099","toastium","2022-04-22T18:41:59.4600000-04:00","Committed to Rice University for Astrophyiscs! 🦉🍚","","alphar (30),alphai (26),alphac (24),alphae (22),peepocelebrate (10),⭐ (11),🥳 (16),🎉 (12),🌃 (10),🌠 (8),🦉 (15),🍚 (15),stonks (7),upvote (6),🚀 (6),alphat (3)"
"378755891412992000","officemax","2022-04-22T23:44:43.8440000-04:00","Committed to The New School for a dual-degree in Psychology/Illustration(Lang/Parsons)!!!! Gooooo Narwhals 🐳","","🐳 (16),🆕 (15),🏫 (10),alphan (17),alphae (16),alphaw (16),alphas (16),alphac (15),alphah (15),alphao (15),⭕ (15),alphal (15),🎉 (9),🎊 (6),⭐ (8),stonks (6),🥳 (9),🎨 (7),🧠 (7)"
"484503651063300097","florlnfaydn","2022-04-23T13:01:10.2820000-04:00","Committed to the University of North Texas for materials science and engineering! 🦅 💚","","alphau (24),alphan (20),alphat (20),🦅 (9),🟢 (8),🥰 (7),blobhug (8),👀 (8),alpham (9),mania (7),eyeshake (7),frogcool (8),heartato (8),heartlove (8),🥳 (9),⭐ (6)"
"358746580238467074","blueteam","2022-04-23T14:41:05.6980000-04:00","Committed to UW-Madison. Planning to major in Computer Sciences","","❤️ (20),alphau (26),alphaw (24),alpham (22),alphaa (21),alphad (20),alphai (18),alphas (18),alphao (18),alphan (18),💻 (10),⭐ (10),🥳 (14),🎉 (10),🧀 (7)"
"449406627460939797","redcauliflower35","2022-04-23T16:34:43.1370000-04:00","Committed to UC Davis for Environmental Science and Management (on the premed track)! I've really fallen in love with this school and the major itself, as well as the general vibe of Davis itself! Go Aggies!!","","alphau (29),alphac (28),alphad (25),alphaa (23),alphav (22),alphai (22),alphas (22),🎉 (15),⭐ (14),🥳 (15),stonks (8),🌳 (9),❄️ (7),🌄 (8),🌅 (8)"
"444963012370235392","adv8p","2022-04-24T04:53:32.0630000-04:00","Committed to UIUC for Computer Science!","","🌽 (29),💻 (25),alphau (29),alphai (28),🇺 (25),alphac (25),🎉 (14),🎊 (12),🥳 (17),⭐ (12),🧢 (2)"
"767579184049553428","nodiddy70","2022-04-24T22:15:15.3300000-04:00","Committed to New York institute of tech for computer science and minoring in graphic design !!","","🎉 (20),🥳 (16),alphan (22),alphay (21),alphai (21),alphat (20),💻 (11),⭐ (11),🎊 (10)"
"830279022617165845","tothemaxolotl","2022-04-25T02:33:37.3730000-04:00","committed to MIT!!!!! :heartato:

i couldn't have imagined being here a year ago :heartlove: 
thank you to all of you for being amazing and supportive :ghosthug:","","alpham (98),alphai (69),alphat (69),peepocelebrate (25),salute (17),gasp (15),stonks (15),uwukitty (13),um (13),elmorise (13),roohappy (14),smug (15),roowow (13),🇵 (15),OMEGALUL (16),🇬 (17),RDJScream (12),🤓 (12),🦫 (16),⭐ (21)"
"346098451555024910","guardianz378","2022-04-25T02:52:02.8630000-04:00","Committed to UC Berkeley for Economics/Business!!! Go Bears! 🐻","","peepocelebrate (26),alphau (34),alphac (33),alphab (32),🥳 (17),vibecat (13),⭐ (15),🏛️ (7),💰 (7)"
"672795064589746176","yys_6788","2022-04-25T04:12:12.9880000-04:00","Commited to Rutgers New Brunswick (Honors College!!) for Cell Biology&Neuroscience!!","","🥳 (21),⭐ (13),🎉 (12),🎊 (9),🧠 (12),alphar (18),alphau (18),alphat (18),alphag (18),alphae (18),🇷 (18),alphas (18),🥼 (9),🧬 (6)"
"319632407181524992","megnet","2022-04-25T11:54:51.7970000-04:00","Committed to Steven’s Institute of Technology for Computer Science!","","peepocelebrate (21),🎉 (20),💻 (16),⭐ (11),🥳 (16),alphas (17),alphat (18),alphae (17),alphav (16),🇪 (16),alphan (16),🇸 (16),❗ (10)"
"779181070780203038","naatinaati","2022-04-25T13:37:01.7250000-04:00","Committed to Duke University for Electrical and Computer Engineering. 💙😈💪🏾","","🎊 (29),🎉 (20),alphad (31),alphau (28),alphak (28),alphae (26),💻 (17),🥳 (16),⭐ (10),stonks (9),peepocelebrate (8),roowow (11),🇼 (8),🔌 (11)"
"729729293352960061","_wildflowers","2022-04-25T21:26:04.9590000-04:00","Committed to Cornell College of Arts & Sciences!! I'm still undecided but am leaning towards linguistics or anthropology. Go Big Red!","","stonks (23),alphac (26),alphao (24),alphar (23),alphan (22),alphae (22),alphal (22),🇱 (20),🌽 (17),⭐ (14),🥳 (15),🎉 (12),🎊 (11),peepocelebrate (10),🗣️ (7),upvote (7),hiro (7),📚 (7)"
"268188337032921088","caprese2439","2022-04-25T22:01:32.3820000-04:00","Committed to Bucknell University for the Freeman College of Management!","","alphab (24),alphau (19),alphac (18),alphak (18),alphan (17),alphae (18),alphal (18),🇱 (17),🎉 (10),🥳 (13),peepocelebrate (9),🎊 (9),stonks (11),upvote (6),hiro (6),⭐ (4)"
"563499475641958421","risinglegend24","2022-04-25T22:51:47.8650000-04:00","Committed to UIUC for Computer Engineering! Go Illini!!!
This was one of my dream schools and I hope that I am able to take advantage of opportunities in those 4 years to be successful!","","🎉 (27),alphau (29),alphai (31),🇺 (26),alphac (26),💻 (16),⭐ (12),🥳 (12),🎊 (9),peepocelebrate (10),🐿️ (11),upvote (6),hiro (6)"
"712124245655945276","masteroogway1886","2022-04-26T01:07:57.8670000-04:00","Committed to UC Berkeley for Political Science (L&S)!! Hopefully double majoring in business or econ at Haas too. Go Bears!!!!!🐻","","alphau (31),alphac (26),alphab (25),🎉 (16),🥳 (17),peepocelebrate (10),🎊 (11),⭐ (12),🏛️ (10),upvote (9),hiro (8),🐻 (8)"
